12570240	0.408159
12570720	0.357484
12571200	0.327598
12571680	0.314256
12572160	0.279970
12572640	0.229321
12573120	0.199704
12573600	0.186269
12574080	0.151655
12574560	0.101049
12575040	0.071714
12575520	0.058191
12576000	0.023261
12576480	-0.027286
12576960	-0.056329
12577440	-0.069933
12577920	-0.105168
12578400	-0.155640
12578880	-0.184381
12579360	-0.198061
12579840	-0.233589
12580320	-0.283968
12580800	-0.312397
12581280	-0.326147
12581760	-0.361957
12582240	-0.412228
12582720	-0.440335
12583200	-0.454150
12583680	-0.490229
12584160	-0.540376
12584640	-0.568152
12585120	-0.582027
12585600	-0.618363
12586080	-0.668370
12586560	-0.695806
12587040	-0.709735
12587520	-0.746318
12588000	-0.796168
12588480	-0.823254
12588960	-0.837234
12589440	-0.874052
12589920	-0.923729
12590400	-0.950455
12590880	-0.964482
12591360	-1.001524
12591840	-1.051012
12592320	-1.077370
12592800	-1.091439
12593280	-1.128694
12593760	-1.177977
12594240	-1.203957
12594720	-1.218065
12595200	-1.255524
12595680	-1.304586
12596160	-1.330178
12596640	-1.344321
12597120	-1.381974
12597600	-1.430799
12598080	-1.455995
12598560	-1.470170
12599040	-1.508006
12599520	-1.556580
12600000	-1.581370
12600480	-1.595574
12600960	-1.633584
12601440	-1.681891
12601920	-1.706268
12602400	-1.720496
12602880	-1.758671
12603360	-1.806697
12603840	-1.830652
12604320	-1.844902
12604800	-1.883231
12605280	-1.930961
12605760	-1.954487
12606240	-1.968754
12606720	-2.007226
12607200	-2.054647
12607680	-2.077738
12608160	-2.092019
12608640	-2.130622
12609120	-2.177720
12609600	-2.200369
12610080	-2.214660
12610560	-2.253382
12611040	-2.300142
12611520	-2.322344
12612000	-2.336640
12612480	-2.375468
12612960	-2.421876
12613440	-2.443624
12613920	-2.457921
12614400	-2.496843
12614880	-2.542884
12615360	-2.564170
12615840	-2.578465
12616320	-2.617469
12616800	-2.663126
12617280	-2.683943
12617760	-2.698231
12618240	-2.737305
12618720	-2.782562
12619200	-2.802902
12619680	-2.817180
12620160	-2.856311
12620640	-2.901153
12621120	-2.921007
12621600	-2.935269
12622080	-2.974446
12622560	-3.018855
12623040	-3.038214
12623520	-3.052457
12624000	-3.091667
12624480	-3.135627
12624960	-3.154483
12625440	-3.168701
12625920	-3.207931
12626400	-3.251427
12626880	-3.269772
12627360	-3.283959
12627840	-3.323197
12628320	-3.366213
12628800	-3.384039
12629280	-3.398191
12629760	-3.437423
12630240	-3.479944
12630720	-3.497244
12631200	-3.511354
12631680	-3.550566
12632160	-3.592579
12632640	-3.609346
12633120	-3.623410
12633600	-3.662589
12634080	-3.704079
12634560	-3.720308
12635040	-3.734318
12635520	-3.773450
12636000	-3.814403
12636480	-3.830089
12636960	-3.844042
12637440	-3.883113
12637920	-3.923515
12638400	-3.938652
12638880	-3.952542
12639360	-3.991540
12639840	-4.031377
12640320	-4.045961
12640800	-4.059784
12641280	-4.098695
12641760	-4.137953
12642240	-4.151978
12642720	-4.165730
12643200	-4.204542
12643680	-4.243209
12644160	-4.256671
12644640	-4.270349
12645120	-4.309048
12645600	-4.347110
12646080	-4.360005
12646560	nan
12647040	-4.412179
12647520	-4.449623
12648000	-4.461946
12648480	-4.475464
12648960	-4.513903
12649440	-4.550716
12649920	-4.562463
12650400	-4.575898
12650880	-4.614190
12651360	-4.650360
12651840	-4.661527
12652320	-4.674874
12652800	-4.713008
12653280	-4.748523
12653760	-4.759107
12654240	-4.772365
12654720	-4.810329
12655200	-4.845178
12655680	-4.855175
12656160	-4.868342
12656640	-4.906126
12657120	-4.940298
12657600	-4.949707
12658080	-4.962778
12658560	-5.000371
12659040	-5.033856
12659520	-5.042675
12660000	-5.055646
12660480	-5.093037
12660960	-5.125826
12661440	-5.134055
12661920	-5.146923
12662400	-5.184097
12662880	-5.216183
12663360	-5.223819
12663840	-5.236580
12664320	-5.273527
12664800	-5.304900
12665280	-5.311944
12665760	-5.324593
12666240	-5.361301
12666720	-5.391951
12667200	-5.398401
12667680	-5.410935
12668160	-5.447391
12668640	-5.477308
12669120	-5.483163
12669600	-5.495580
12670080	-5.531771
12670560	-5.560945
12671040	-5.566204
12671520	-5.578498
12672000	-5.614414
12672480	-5.642834
12672960	-5.647494
12673440	nan
12673920	-5.695291
12674400	-5.722946
12674880	-5.727005
12675360	-5.739047
12675840	-5.774374
12676320	-5.801253
12676800	-5.804709
12677280	-5.816619
12677760	-5.851636
12678240	-5.877729
12678720	-5.880581
12679200	-5.892354
12679680	-5.927048
12680160	-5.952347
12680640	-5.954592
12681120	-5.966225
12681600	-6.000583
12682080	-6.025079
12682560	-6.026717
12683040	-6.038204
12683520	-6.072215
12684000	-6.095901
12684480	-6.096930
12684960	-6.108266
12685440	-6.141919
12685920	-6.164787
12686400	-6.165208
